company_name,company_tier,source_name,source_url,source_type,source_bucket,source_domain,official_domain,official_domain_confidence,source_quality_score,is_official_hint,structure_hint,discovery_method,verification_status,failure_count,last_success_at,last_active_job_count,quarantine_reason,is_quarantined
삼영이엔씨,중견/중소,삼영이엔씨 공식 채용,https://samyungenc.com/view.do,html_page,candidate,samyungenc.com,samyungenc.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
삼영이엔씨,중견/중소,삼영이엔씨 공식 채용,https://samyungenc.com/kor/view.do,html_page,candidate,samyungenc.com,samyungenc.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
삼일회계법인,중견/중소,삼일회계법인 공식 채용,https://www.pwc.com/gx/en/services/workforce/hr-transformation-technology.html,html_page,candidate,www.pwc.com,pwc.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
솔트룩스,중견/중소,솔트룩스 공식 채용,https://careers.saltlux.com,html_page,candidate,careers.saltlux.com,careers.saltlux.com,0.99,0.75,True,html,official_domain_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
슈어소프트테크,중견/중소,슈어소프트테크 공식 채용,https://www.suresofttech.com/report/report_apply.php,html_page,candidate,www.suresofttech.com,suresofttech.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
슈어소프트테크,중견/중소,슈어소프트테크 공식 채용,https://www.suresofttech.com/education/apply.php,html_page,candidate,www.suresofttech.com,suresofttech.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
비상교육,중견/중소,비상교육 공식 채용,https://career.visang.com,html_page,candidate,career.visang.com,visang.com,0.99,0.75,True,html,homepage_link_probe,실패,1.0,2026-04-12T07:51:42+09:00,5.0,,False
사조산업,중견/중소,사조산업 공식 채용,https://recruit.sajo.co.kr,html_page,candidate,recruit.sajo.co.kr,sajo.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
산돌,중견/중소,산돌 공식 채용,https://recruit.sandoll.co.kr,html_page,candidate,recruit.sandoll.co.kr,sandoll.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
스탠바이랩 주식회사,중견/중소,스탠바이랩 주식회사 공식 채용,https://recruit.standby.kr,html_page,candidate,recruit.standby.kr,standby.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
슈어소프트테크,중견/중소,슈어소프트테크 공식 채용,https://careers.suresofttech.com,html_page,candidate,careers.suresofttech.com,suresofttech.com,0.99,0.45,True,html,homepage_link_probe,실패,1.0,2026-04-12T07:51:42+09:00,3.0,,False
아시아경제,중견/중소,아시아경제 공식 채용,https://www.asiae.co.kr/company/ad-join,html_page,candidate,www.asiae.co.kr,asiae.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
안랩,중견/중소,안랩 공식 채용,https://www.ahnlab.com/ko/solution/threat-detection-response,html_page,candidate,www.ahnlab.com,ahnlab.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,2.0,,False
안랩,중견/중소,안랩 공식 채용,https://www.ahnlab.com/ko/service/threat-actor-naming,html_page,candidate,www.ahnlab.com,ahnlab.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,2.0,,False
안랩,중견/중소,안랩 공식 채용,https://www.ahnlab.com/ko/product/threat-management-system,html_page,candidate,www.ahnlab.com,ahnlab.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,2.0,,False
애틱주식회사,중견/중소,애틱주식회사 공식 채용,https://atticlab.kr/join,html_page,candidate,atticlab.kr,atticlab.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
에스팀,중견/중소,에스팀 공식 채용,https://esteemgroup.com/apply-carrer,html_page,candidate,esteemgroup.com,esteemgroup.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
